CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
05953543000228;2;FERRAGENS KING OURO;02;20050517;00;"";"";20050517;4679699;4642702,4649406,4649408,4649499,4652400,4669901,4672900,4673700,4674500,4679601,4679604;RODOVIA;SANTOS DUMONT;658;      GALPOES I II E III;JARDIM PRIMAVERA;25211000;RJ;5833;21;21318511;21;20258580;"";"";FISCAL@GRUPOLLE.COM.BR;"";"";Comércio atacadista de materiais de construção em geral;46;COMÉRCIO POR ATACADO
05953543000228;2;FERRAGENS KING OURO;02;20050517;00;"";"";20050517;4679699;4642702,4649406,4649408,4649499,4652400,4669901,4672900,4673700,4674500,4679601,4679604;RODOVIA;SANTOS DUMONT;658;      GALPOES I II E III;JARDIM PRIMAVERA;25211000;RJ;5833;21;21318511;21;20258580;"";"";FISCAL@GRUPOLLE.COM.BR;"";"";- Comércio atacadista de materiais de construção em geral;46;COMÉRCIO POR ATACADO
72167331000121;1;EUROPA TELECOMUNICACOES;02;20051103;00;"";"";19930426;4751201;"";RUA;BASILIO DA GAMA;11;SALA  210;ABOLICAO;20750030;RJ;6001;21;22280901;21;78993454;21;5010735;a.marianoadv@ig.com.br;"";"";Comércio varejista especializado de equipamentos e suprimentos de informática;47;COMÉRCIO VAREJISTA
72171580000190;1;"";02;20051103;00;"";"";19930427;6622300;6629100;RUA;DOUTOR GETULIO VARGAS;2128;SLJ   PARTE;SANTA CATARINA;24416262;RJ;5897;21;26067242;"";"";21;22631283;PR.FERNANDOLOPES13@GMAIL.COM;"";"";Corretores e agentes de seguros;;
72175086000102;1;"";02;20051103;00;"";"";19930427;9521500;4741500,4743100,4744001,4744002,4744005,4744099;RUA;TEIXEIRA BRANDAO;128;LOJA A;CENTRO;23900010;RJ;5801;"";"";"";"";"";"";"";"";"";Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
72175086000102;1;"";02;20051103;00;"";"";19930427;9521500;4741500,4743100,4744001,4744002,4744005,4744099;RUA;TEIXEIRA BRANDAO;128;LOJA A;CENTRO;23900010;RJ;5801;"";"";"";"";"";"";"";"";"";- Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
72182512000127;1;"";02;20051103;00;"";"";19930423;4619200;"";RUA;GENERAL RIBEIRO DA COSTA;178;BLOCO B                   APT   501;LEME;22010050;RJ;6001;21;26276877;21;26277795;"";"";"";"";"";Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
72182512000127;1;"";02;20051103;00;"";"";19930423;4619200;"";RUA;GENERAL RIBEIRO DA COSTA;178;BLOCO B                   APT   501;LEME;22010050;RJ;6001;21;26276877;21;26277795;"";"";"";"";"";- Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
72190523000159;1;MADI INDUSTRIA E COMERCIO;02;20050924;00;"";"";19930416;4763601;4754701,4789001,4789002,5611203,2330399;RUA;DONA  ELISA DA SILVEIRA BAHIA;SN;LOTE  26 E 28, QD 132;BELA VISTA;24809144;RJ;5837;21;26351568;"";"";"";"";"";"";"";Comércio varejista de brinquedos e artigos recreativos;47;COMÉRCIO VAREJISTA
72190523000159;1;MADI INDUSTRIA E COMERCIO;02;20050924;00;"";"";19930416;4763601;4754701,4789001,4789002,5611203,2330399;RUA;DONA  ELISA DA SILVEIRA BAHIA;SN;LOTE  26 E 28, QD 132;BELA VISTA;24809144;RJ;5837;21;26351568;"";"";"";"";"";"";"";- Comércio varejista de brinquedos e artigos recreativos;47;COMÉRCIO VAREJISTA
