CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
07733659000104;1;ORAL RAD;02;20050830;00;"";"";20050830;8640205;3250706,8630504,8640204,8640207;RUA;SILVA JARDIM;33;SALA  103 E 104;CENTRO;27910340;RJ;5847;22;27705111;22;27930905;"";"";PUGET@ORALRAD.COM.BR;"";"";Serviços de diagnóstico por imagem com uso de radiação ionizante;;
00244461000100;1;"";02;20241013;00;"";"";19941011;9200301;"";RUA;MANUEL FONTENELE;63;LOJA C;HIGIENOPOLIS;21051520;RJ;6001;"";"";"";"";"";"";"";"";"";Casas de bingo;92;ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS
01873845000154;1;"";02;20190521;00;"";"";19970521;8550302;"";RUA;VEREADOR MARINHO HEMETERIO OLIVEIRA;696;"EDIF;";QUEIMADOS;26323292;RJ;2911;21;26658520;21;26658200;21;26634480;EMLEOMACHADO@GMAIL.COM;"";"";Atividades de apoio à educação;;
05198464000178;1;LL COMPANY;02;0;00;"";"";20020719;7311400;0161002,0161003,0161099,3311200,3312102,3313901,3314707,3314717,3314799,3321000,3329501,3600602,3701100,3702900,4120400,4211101,4211102,4213800,4221903,4221904,4221905,4222701,4222702,4291000,4292801,4299599,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322302,4329104,4329105,4329199,4330401,4330402,4330404,4330405,4330499,4391600,4399101,4399102,4399103,4399105,4399199,4757100,4929902,4930201,4930202,5229002,7112000,7490104,7711000,7719599,7731400,7732201,7732202,7733100,7739002,7739099,8020001,8111700,8121400,8129000,8130300,8230001,8599604,9001906,9521500,9601701,9603301;AVENIDA;DEPUTADO BARTOLOMEU LIZANDRO;1440;LOJA  02                  GALPAO01  BR 356;PARQUE FUNDAO;28060223;RJ;5819;22;97007347;"";"";"";"";"";"";"";Agências de publicidade;73;PUBLICIDADE E PESQUISA DE MERCADO
05198962000110;1;"";02;20020716;00;"";"";20020716;9001999;4399104,4723700,4781400,4789001,7721700,7739003,7739099,8230001,9001901,9001902,9319101;RUA;VIUVA LACERDA;00104;CASA;HUMAITA;22261050;RJ;6001;21;25442284;"";"";"";"";PECK.RIO@UOL.COM.BR;"";"";- Artes cênicas;;
05198962000110;1;"";02;20020716;00;"";"";20020716;9001999;4399104,4723700,4781400,4789001,7721700,7739003,7739099,8230001,9001901,9001902,9319101;RUA;VIUVA LACERDA;00104;CASA;HUMAITA;22261050;RJ;6001;21;25442284;"";"";"";"";PECK.RIO@UOL.COM.BR;"";"";Artes cênicas;;
01874495000140;1;"";02;20051103;00;"";"";19961202;7020400;8550301,8550302;AVENIDA;RIO BRANCO;108;20 ANDAR;CENTRO;20091000;RJ;6001;"";"";"";"";"";"";"";"";"";Atividades de consultoria em gestão empresarial;;
03537379000161;1;"";02;0;00;"";"";19991202;6470101;"";AVENIDA;REPUBLICA DO CHILE;330;      7 E 8 ANDARES TORRE       OESTE;CENTRO;20031170;RJ;6001;21;38087500;"";"";021;38087500;BBDTVM@BB.COM.BR;"";"";Fundos de investimento;;
01875007000110;1;"";02;19990628;00;"";"";19970519;9499500;"";ESTRADA;GOVERNADOR CHAGAS FREITAS;S/N;EDIF;MONERO;21920330;RJ;6001;21;33932429;21;97677291;21;39755290;CIEPJSOUZA@RIOEDUCA.NET;"";"";Atividades associativas não especificadas anteriormente;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
01875007000110;1;"";02;19990628;00;"";"";19970519;9499500;"";ESTRADA;GOVERNADOR CHAGAS FREITAS;S/N;EDIF;MONERO;21920330;RJ;6001;21;33932429;21;97677291;21;39755290;CIEPJSOUZA@RIOEDUCA.NET;"";"";- Atividades associativas não especificadas anteriormente;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
