CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
30645220000133;1;"";02;20051103;00;"";"";19800806;8599601;"";AVENIDA;PRESIDENTE TANCREDO NEVES;785;LOJA;ITATIAIA;25070096;RJ;5833;21;26712840;"";"";"";"";"";"";"";Formação de condutores;85;EDUCAÇÃO
03712950000137;1;"";02;20051103;00;"";"";20000302;8690999;"";RUA;VIUVA DANTAS;214;SALA 203;CAMPO GRANDE;23052090;RJ;6001;"";"";"";"";"";"";"";"";"";Outras atividades de atenção à saúde humana não especificadas anteriormente;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
01435341000152;1;"";02;20051103;00;"";"";19960911;4729602;"";ALAMEDA;SAO BOAVENTURA;1119;      PARTE;FONSECA;24130223;RJ;5865;21;81265310;"";"";"";"";NINACFROES@GMAIL.COM;"";"";Comércio varejista de mercadorias em lojas de conveniência;47;COMÉRCIO VAREJISTA
04655579000181;1;"";02;20010809;00;"";"";20010809;4652400;2632900,6110801,6110803,6202300,6203100;AVENIDA;RIO BRANCO;00026;      PAV 2;CENTRO;20090001;RJ;6001;21;85637451;11;40636100;"";"";JMSCONTABIL@JMSCONTABIL.COM;"";"";Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;46;COMÉRCIO POR ATACADO
05110280000104;1;"";02;20020529;00;"";"";20020529;9491000;"";RUA;JOAQUIM NABUCO;S/N;LOTE 16 QUADRA 53 E;PRACA DA BANDEIRA;25560160;RJ;5901;021;22221492;"";"";021;22221492;"";"";"";Atividades de organizações religiosas ou filosóficas;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
01603635000146;1;"";02;20051103;00;"";"";19960626;8112500;"";RODOVIA;BR 040;SN;      KM 46;CEDRO;25845000;RJ;2925;24;22224477;24;22233513;24;22233513;adconta@adconta.com.br;"";"";Condomínios prediais;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS
03074068000103;1;CONDOMINIO;02;20051103;00;"";"";19981117;8112500;"";RUA;VISCONDE DE PIRAJA;452;GALERIA;IPANEMA;22410002;RJ;6001;"";"";"";"";"";"";"";"";"";Condomínios prediais;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS
01823373000125;1;"";02;20051103;00;"";"";19970317;6470101;"";PRAIA;DE BOTAFOGO;501;      5 ANDAR - PARTE;BOTAFOGO;22250040;RJ;6001;21;32629600;"";"";21;25148600;OL-DOCUMENTACAO-SOCIETARIO@BTGPACTUAL.COM;"";"";Fundos de investimento;;
01832903000100;1;INSTITUTO ANIMA;02;20051103;00;"";"";19970422;9430800;7490103,9493600,9499500;RODOVIA;RJ 116  KM 28;700;CASA  4;JAPUIBA;28685000;RJ;5815;21;97570423;"";"";21;27767283;AIANIMA@HOTMAIL.COM;"";"";Atividades de associações de defesa de direitos sociais;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
04130335000185;1;"";02;20001010;00;"";"";20001010;9001999;"";AVENIDA;VISCONDE DE ALBUQUERQUE;1350;APT 601;LEBLON;22450001;RJ;6001;"";"";"";"";"";"";"";"";"";- Artes cênicas;;
04130335000185;1;"";02;20001010;00;"";"";20001010;9001999;"";AVENIDA;VISCONDE DE ALBUQUERQUE;1350;APT 601;LEBLON;22450001;RJ;6001;"";"";"";"";"";"";"";"";"";Artes cênicas;;
05166027000172;1;"";02;20020708;00;"";"";20020708;6821801;"";RUA;EMBAIXADOR EGBERTO MAFRA;31;BL.K COB. 02;BARRA DA TIJUCA;22620210;RJ;6001;"";"";"";"";"";"";"";"";"";Corretagem na compra e venda e avaliação de imóveis;68;ATIVIDADES IMOBILIÁRIAS
01646233000129;1;CASA DE PEDRO;02;20210708;00;"";"";19961030;9430800;9493600,9499500;RUA;CAMILO PEREIRA;S/N;"LOTE: 19;";LARGO DA BATALHA;24310000;RJ;5865;21;26115353;"";"";"";"";COSTAGUSTAVO@IG.COM.BR;"";"";Atividades de associações de defesa de direitos sociais;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
31552979000134;1;"";02;20051103;00;"";"";19870727;7020400;8550301,8550302;AVENIDA;HENRIQUE VALADARES;23;SL. 1204 - PARTE;CENTRO;20231030;RJ;6001;"";"";"";"";"";"";"";"";"";Atividades de consultoria em gestão empresarial;;
72513708000157;1;"";02;19990828;00;"";"";19930722;8630503;8630501,8630502,8711501,8711503,8711504,8712300,8720401,8720499,8730199;AVENIDA;TREZE DE MAIO;23;PAV9 GR4 SLS 910/912;CENTRO;20031005;RJ;6001;021;2409700;"";"";021;2408738;"";"";"";Atividade médica ambulatorial restrita a consultas;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
04164659000134;1;"";02;20050806;00;"";"";20001127;9521500;"";RUA;TENENTE FRANCA;366;LOJA H;CACHAMBI;20771440;RJ;6001;0021;5961313;"";"";0021;5961313;"";"";"";Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
04164659000134;1;"";02;20050806;00;"";"";20001127;9521500;"";RUA;TENENTE FRANCA;366;LOJA H;CACHAMBI;20771440;RJ;6001;0021;5961313;"";"";0021;5961313;"";"";"";- Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
28456234000167;1;PLANFURI;02;20051103;00;"";"";19871203;6511102;9603399;RUA;CHILE;31;QUADRAA                   LOTE  7;JARDIM AMERICA;23810070;RJ;5839;21;22213131;"";"";"";"";NATHALIA@PLANFURI.COM.BR;"";"";Planos de auxílio-funeral;65;SEGUROS
03543375000196;1;"";02;20051103;00;"";"";19991202;4619200;"";RUA;AUGUSTO SEVERO;156;APT   1003;GLORIA;20021040;RJ;6001;21;22216655;"";"";21;22216655;contabilidade@auditmaster.com.br;"";"";Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
03543375000196;1;"";02;20051103;00;"";"";19991202;4619200;"";RUA;AUGUSTO SEVERO;156;APT   1003;GLORIA;20021040;RJ;6001;21;22216655;"";"";21;22216655;contabilidade@auditmaster.com.br;"";"";- Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
00855046000192;1;"";02;20070214;00;"";"";19951013;9491000;"";RUA;ANTONIETA DE JESUS;S/N;LT 77 QD 02;SANTA IZABEL;24430380;RJ;5897;"";"";"";"";"";"";"";"";"";Atividades de organizações religiosas ou filosóficas;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
07318606000119;1;"";02;20050314;00;"";"";20050314;8112500;"";RUA;PARANA;82;PREDIO;MOQUETA;26285040;RJ;5869;21;26673408;"";"";21;26681705;newadcon@uol.com.br;"";"";Condomínios prediais;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS
05899945000100;1;"";02;20030524;00;"";"";20030524;8112500;"";RUA;5;111;LT 254 QD 8;CHACARAS DO PERO;28905000;RJ;5813;"";"";"";"";"";"";"";"";"";Condomínios prediais;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS
07648034000136;1;"";02;20051014;00;"";"";20051014;7119703;"";RUA;DO CHICHORRO;33;"APT: 302;";CATUMBI;20211290;RJ;6001;21;22337700;21;98247720;21;22628247;MAFFIORI@MAFFIORI.COM.BR;"";"";Serviços de desenho técnico relacionados à arquitetura e engenharia;71;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
07485731000628;2;"";02;20051024;00;"";"";20051024;4781400;4755503;ESTRADA;DA GAVEA;899;LOJA 109-B/C;SAO CONRADO;22610001;RJ;6001;21;25804205;21;22894083;21;25804205;acdassessoria@uol.com.br;"";"";Comércio varejista de artigos do vestuário e acessórios;47;COMÉRCIO VAREJISTA
07648962000109;1;"";02;20050929;00;"";"";20050929;5911199;9001999;AVENIDA;AUGUSTO SEVERO;156;APT   503;GLORIA;20021040;RJ;6001;21;30230742;21;30230742;21;30230742;"";"";"";Atividades de produção cinematográfica;;
