CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
14695521000115;1;DOCTOR BUDDY. SOLUCOES E GESTAO EM SAUDE.;02;20111007;00;"";"";20111007;7020400;7490104,8599604,9609299;AVENIDA;DAS AMERICAS;03500;      BLC 3 SALAS 217 E         218;BARRA DA TIJUCA;22640102;RJ;6001;21;80490066;"";"";"";"";SUPORTE@S2IPARTNERSCO.COM;"";"";Atividades de consultoria em gestão empresarial;;
17333828000164;1;"";02;20210506;00;"";"";20121221;6463800;"";AVENIDA;ERICO VERISSIMO;00600;      APT 202;BARRA DA TIJUCA;22621180;RJ;6001;21;94761010;"";"";"";"";MONTANARI81@GMAIL.COM;"";"";Outras sociedades de participação;;
21426443000119;1;REMSOL;02;20141118;00;"";"";20141118;4321500;4619200,4663000,4751201,4759899,6190699,6201501,6202300,6203100,7020400,9511800;RUA;DOUTOR LUIZ BELLEGARD;407;SALA  405                       PARTE;IMBETIBA;27913260;RJ;5847;22;81311852;"";"";"";"";REMSOL@OUTLOOK.COM;"";"";Instalação e manutenção elétrica;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19589036000180;1;VIANA ASSESSORIA CONTABIL;02;20140123;00;"";"";20140123;6920601;"";RUA;PAULO DE FRONTIN;139;SALA  508;CENTRO;27123120;RJ;5805;24;24421970;"";"";"";"";"";"";"";Atividades de contabilidade;69;ATIVIDADES JURÍDICAS
14713583000102;1;PAX ASSISTENCIAL;02;20111128;00;"";"";20111128;9603304;7729299,9603399,4789002,8211300;RUA;CEL. JOSE CARLOS MOREIRA;162;SALA  02;CENTRO;28460000;RJ;5859;22;38522333;22;38521942;22;38521942;DIMASCONTABIL@GMAIL.COM;"";"";Serviços de funerárias;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
15811084000110;1;BMC GESTAO PREDIAL;02;20120629;00;"";"";20120629;8111700;6822600,7020400,8211300;ESTRADA;DO PAU FERRO;00480;      BLC 001 SAL 0319;PECHINCHA;22743051;RJ;6001;21;64386344;21;78965123;21;25021779;FALECOM@BMCPREDIAL.COM.BR;"";"";Serviços combinados para apoio a edifícios;;
22666340000199;1;"";02;20150617;00;"";"";20150617;4399103;4330404,4330405,4330499,7732201;RUA;ARAGUAIA;01763;      SAL 0521;FREGUESIA (JACAREPAGUA);22745271;RJ;6001;21;96438452;"";"";21;25999161;YAGOMNEVES@GMAIL.COM;"";"";Obras de alvenaria;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
29587623001247;2;SO TINTAS - SEMPRE A MELHOR OPCAO;02;20101119;00;"";"";20101119;4741500;4742300,4744003,4744099;ESTRADA;UNIAO INDUSTRIA;11035;      PARTE;ITAIPAVA;25715131;RJ;5877;21;27435656;"";"";"";"";FINANCEIRO@SOTINTASNET.COM.BR;"";"";Comércio varejista de tintas e materiais para pintura;47;COMÉRCIO VAREJISTA
24081453000158;1;"";02;20160129;00;"";"";20160129;4322302;7319002,4930201,5320201;RUA;ANSELMO BARBOSA;109;"ANDAR 101;";JARDIM IGUACU;26281380;RJ;5869;21;26681082;"";"";"";"";EDAIZE_ARRUDA@HOTMAIL.COM;"";"";Instalação e manutenção de sistemas centrais de ar condicionado;;
24602638000160;1;SUPERMERCADO DO JOCKEY;02;20160414;00;"";"";20160414;4712100;4742300,4744003,4744099,4753900,4754703,4930202,5611201,5611203;AVENIDA;PELINCA;245;BLOCO 07                  APT   101;PARQUE PELINCA;28035053;RJ;5819;22;27252236;"";"";"";"";CONTATO@FLAVIOCONTABILIDADE.COM.BR;"";"";Comércio varejista de mercadorias em geral;;
09471631000163;1;"";02;20080404;00;"";"";20080404;4110700;4120400,6810201,6810202,6821801,7719501;AVENIDA;AYRTON SENNA;5500;"BLOCO: 02; SALA: 334/335;";JACAREPAGUA;22775005;RJ;6001;21;24354825;"";"";"";"";LEGALIZACAOLTM@TERRA.COM.BR;"";"";Incorporação de empreendimentos imobiliários;41;CONSTRUÇÃO DE EDIFÍCIOS
19384233000163;1;CASA DAS CARNES DUBILAC;02;20131209;00;"";"";20131209;4722901;4712100,4723700,5611203;RUA;PEDRO LESSA;873;LOTE  05                  QUADRA41                        LOJA;JARDIM OLAVO BILAC;25035755;RJ;5833;21;97247823;"";"";21;31781006;CONTATO@CARNESDUBILAC.COM.BR;"";"";Comércio varejista de carnes - açougues;47;COMÉRCIO VAREJISTA
21487430000150;1;"";02;20141127;00;"";"";20141127;4642701;4641901,4641902,4643501,4643502,4649401,4649499,4652400;AVENIDA;AFONSO ARINOS DE MELO FRANCO;00222;      BLC 1 SAL 1408;BARRA DA TIJUCA;22631455;RJ;6001;21;22201640;"";"";"";"";CONTATO@LIDERARCONTABILIDADE.COM.BR;"";"";Comércio atacadista de artigos do vestuário e acessórios;;
10422279000155;1;ELEON MAGAZINE;02;20190618;00;"";"";20081014;7490104;1411801,1412601,1412602,1412603,1413403,3319800,4530703,4616800,4619200,4642702,4649402,4712100,4713002,4713004,4723700,4729699,4732600,4741500,4742300,4744001,4744005,4744099,4751201,4752100,4753900,4754701,4754703,4755502,4755503,4756300,4757100,4759899,4761001,4761003,4762800,4763601,4763602,4763603,4772500,4774100,4781400,4782201,4782202,4783101,4785799,4789004,4789007,4789099,5250801,6204000,7020400,7319002,7319099,8020001,8211300,8690901,9521500,9529199;RODOVIA;AMARAL PEIXOTO;S/N;      C                   QUADRAF                   LOTE  18;PRAIA LINDA;28949746;RJ;5903;21;86374141;"";"";"";"";ROGERIOELEON@GMAIL.COM;"";"";Atividades de intermediação e agenciamento de serviços e negócios em geral;;
